asin,document,label
B00ZJ7CXKE,the new judge raouf abdul rahman looks like an angry ben kingsley he begins the session with an explanation that judge racecar has taken leave from the trial then in a lecturing tone and chip on his shoulder judge grove states the trial will be ruled with more discipline with no political speeches by defendants or attorneys any attorney questions must be presented through an iraqi lawyer that proclamation last about thirty seconds before being put to the test no matter what court or country telling a defense attorney they can't talk at will goes against their dna makeup asharq al-awsat sali all are moody a new a attorney from jordan pops up and asked to address the court rove immediately instructs him to sit down and not interrupt the court and for good measure rove pounds the gavel until the attorney gives up in bars on logic this makes for perfect opportunity to challenge the judge on some of the court's injustices he raises his hand asked to speak and assures the judge it is important in the control room we sigh and know what's coming after weeks away from trial bars honest fully recharged and energized with a sincerity of a baghdad magic carpet dealer barzani speaks softly and places his hand over his heart however barzani condescending pleading is abruptly stopped by raouf who asked him what his medical condition has to do with the trial the judge tells bars on to speak with his attorneys and that the court will look into it now sit down snaps rove the fuse is lit and the bars on bomb is set to explode bars on decides that his best tactic is to bully and out shout the judge for the time being the other defendants seemed content to let barzani take the heat our interpreters are straining to keep up with the exchange as the judge shouts sit down and shut up to the inconsolable defendant bars on again complains about not having proper cigarettes the american occupation and the era of him being on trial rove holds up his hand and motions for bars on to sit bars on then insults the court by calling it illegal and the daughter of a whore in any country to any judge that seems like a phrase not likely to work in any defendant's advantage amidst the laughter in our room we can't believe what we are hearing judge rove takes control and tells the guards to remove bars on the prosecution sits amused seeming to enjoy the show unforced definitely we are unable to show any of the iraqi guards so we keep the cameras on the judge what we can't show is the comical removal of barzan as he wrestles with numerous guards the guards are tugging at bars onto arms and pulling in a polite manner reserved for the courtroom and the observing media in the gallery like a heist school girl rejected at a cheerleader trial bars on doesn't want to go he kicks and twists as a swarm of guards drag him off to the holding cell all the while we can only show reactions of the judge and attorneys assure emmy is denied as the guards close the door to the holding room bars on shouts become muffled and then quickly drowned out by his ferocious half brother not to be outdone saddam rises and begins shouting down with america death to the traitor long live iraq the dialogue is happening so fast and we haven't been told to cut the televise feed so everything is going out surely saddam supporters are dancing in the streets this display however is not helping with the trials credibility issues next to her and dr evil get up to join saddam and cursing the court rose plan of discipline is working just swell defense attorney are moody right ises again and joins the course the judge asks are moody how he can do this as a man of the court from my brief experience here it seems to be standard practice as a man of the court the attorney waves his arms and shouts like a new yorker hailing a cab are moody then assembles his papers and storms toward the exit saddam's lead attorney khaleel al jul amy now gets up and tells the judge if one attorney goes they all go rove responds if you go you can't come back this trial has degraded to the level of a children's playground since we can't show most of the attorneys we are unable to show the chaotic exits is they bottleneck at the door ridiculous grown men wanting to hurl final insults before they leave saddam is smiling,1
B07JQCB1P4,two kiowa attack choppers arrived on scene and we began to move slowly but moving just the same the afghans had three policemen on foot ahead of the package looking for i e d's followed by an afghan pickup containing officers in the back with a disk of fifty caliber machine gun and rpg's i was in the lead humvee and as we began to approach a narrow walled road leading into a small village i took off my helmet so i could clean my eye protection which had so much sweat on them that i could no longer see through the lenses i dozed off immediately after strapping on my helmet if you have ever been a uniformed police officer assigned to nights you know that somewhere around one four hundred to five hundred hours you begin to hit the wall if you're the passenger in a two man unit you nod off and usually snap to at the crackling of the radio in effect you have micro dreams well i was having one of those micro dreams only i felt like i was upside down i tried to write myself when an intense pain shot up my spine into my neck i wasn't dreaming at all i was hanging upside down off the back of the humvee i had been blown through the armoured roof by an i e d that had been detonate directly beneath my seat never had i experienced pain like that i could not hear anything and i could not see anything it's been described that war can be surreal in many ways and particularly when you are seriously injured i knew i was screaming from the pain but i could not i hear it yes surreal as a street cop and an agent i had been involved in several shooting incidents i was very familiar with the fact that during extreme moments of high adrenaline and intense emotional stress the human brain shuts down different functions to protect itself cops will commonly described violent confrontations as being played out in slow motion not hearing the loud bangs as their gun is firing not even knowing how many bullets they have fired this was different as i had absolutely no control if you're a cop by trade you know that can be terrifying the first sight picture that i can remember was glimpses of the young medic on my left side working on my legs i could not lift my head from the ground to see what he was doing at this point i realized i was wounded now ten years ago i would never have been able to admit this but i became gripped by fear not the fear of dying as i had come to terms with that a long time ago it was the fear of being a fifty two year old cripple with no legs i'm not sure but i know i asked him if they could save my legs more than a couple of times it was at this point that something amazing happened one of the soldiers took a knee beside me and held my hand a wave of embarrassment washed over me as i looked over at him i was ashamed that i had been screaming while they were attempting to free me from the mangled humvee i am sorry for screaming like a little bitch i blurted out no worries sir you're not the only one he replied with these words god turned my senses back on and i could hear the kids lying around me on the ground crying and screaming time to think about someone other than yourself was the message from the man upstairs time to be a leader once the morphine entered my bloodstream everything began to blur the last thing i remember was looking out the side door of the medivac chopper watching the wheat below me bend with the wash from the spinning rotors we will see when you get back sir a voice from the outside door proclaimed you can count on that i said return the u h sixty lifted off and things went black i was flown to the craig joint theater hospital at bagram airbase from there i was taken on a c seventeen flying emergency room to landstuhl regional medical center in germany it is the largest military hospital outside of the united states i have almost no recollection of my six days in transit through the two military hospitals with the exception of a brief conversation i had with a fellow cop and land stools i see you i think it's stuck in my memory because of the enormity of it's consequences in two thousand and two i was the deputy attache assigned to the department of homeland security's foreign office in frankfurt germany one of my men was agent pete agent pete was a former naval criminal investigation service,1
B07BHQBHCY,how long do you need to plan the wedding palast reise reise didn't answer stunned by the question what kind of wedding do you want she still looked lost brees i want you to have the wedding of your dreams anything you want she glanced down i've never really thought about it you've always wanted to get married paul grinned thinking she had to be teasing doesn't every little girl have all the details worked out by the time she's ten maybe most girls but rhys acted strange like she'd been thrown off balance i've always wanted to be married i never thought about getting married alright paul said lovingly stroking her back think about it then take as much time as you need to decide what you want we should probably figure out who you want to invite though we'll have to make arrangements to get them down here unless you'd rather get married in utah i don't have anyone to invite and no i don't want to get married in utah race it's your home this is my home if i have to tell you that one more time i swear alright but come on you have no one relatives friends i haven't had a really good friend she ducked her lips to his ear and lowered her voice so the dobson's went here since kylie she gave him a knowing you already know that look my parents were both only children i remember a couple of family reunions when i was really young but since my grandparents passed away there is no one i know well enough to invite paul gave her hand a squeeze and invite perry she shrugged one shoulder and frowned if i knew where he was a daddy can but it doesn't matter since i have no idea where he is what about mrs michaels i know you're fond of her she's almost eighty and she's on a fixed income if i invited her she'd probably come but if something happened to her i don't want to even tempt her i'd never forgive myself okay we'll talk about the guestlist later what about the rest of it flowers decorations venue why can't we just find a justice of the peace can't worley just do it no rhys this didn't feel right i never saw myself getting married but now that i can't see myself not keeping you forever i want the whole shebang i think we should go all the way paul leaned over and gave her a quick kiss on the cheek that's how this whole wedding idea started i wanted to go all the way you didn't they all laughed and reese blushed,0
B0767WMCJL,the medications i'd taken for so long after my injuries three years ago but the doctor finally decided i had to stop taking them and refused any further prescriptions since then i'd bought them on the street when i got really desperate i had to mix up heroin today had been one of those desperate days or had it been last night hell i had no idea how much time had passed but what did it matter you have to stop the shit xander julian said fiercely hell you used to hate drugs i remember you telling me how many of your rocker friends were using and you used to think it was moronic what ha happened to you i looked at his anxious expression with a twinge of remorse yeah i used to hate doping that was in another life i answered it's the same damn life the only one you have julien said as he brought his fist down on the bed rail and it's still idiotic maybe i don't give a damn anymore just go get the fuck out of here i never asked for anybody to come i answered angrily i'm not going anywhere until you're out of here he said stubbornly then i'm taking you back east with me where you can get your shit together they have a rehab i'm not doing rehab again i growled at him the pain of substance withdrawal clawing at every part of my body why the hell can't you and mike just leave me alone mike is involved with somebody and you're both happy go back east and let me have my goddamn freedom julian shot me a disappointed look that made me momentarily cringe as he answered i may not like you right now but you're still my little brother you're going with with me i'm not i argued horsley what's here in california for you you have no family here and probably very few friends you aren't recording or performing again so why do you need to stay here so i can be stoned every day without anybody watching me while i practically crawled to a place where i can get my next fix yeah because i own a house here i argued his home don't give me that crap the sinclair's have property everywhere and you have a home in ames port to a house that micah had built for you i told him not to bother i answered not realizing that my eldest brother had followed through on his promise to bring all three of us together again by building us homes in some boring small town on the eastern seaboard julian was silent for a few moments before he took a deep breath and released it you're an asshole you know that right i shrugged i didn't much care what anybody thought about me anymore not even my brothers he continued micah is with somebody and he's fucking happy for the first time in his life i see him smile almost every damn day he doesn't deserve to have that joy smothered by your sorry ass clean your shit up xander whether you know it or not this situation affects all of us it's my life you're our brother he think micah and i can actually be happy when we know you're on the other side of the country trying to kill yourself do you know how hard it was for me and micah when you were injured sitting in the hospital night after night not sure whether you are going to live or die i heard julian's voice crack with anguish and it was the most emotion i'd ever seen out of him in my entire life i'm a lost cause julian just live with it and move on honestly i wish neither of them would rush to california every time i did something stupid it left me torn and i'd hoped that micah would finally just give up he hadn't he just brought julian for backup not happening julian answered stubbornly we aren't giving up on use and are not ever so live with that we already lost mom and dad and that's as much as micah and i can handle the mention of my parents just made me want to fix or a very large bottle of whiskey but i had to admit the julian the guilt trip was getting to me hell the last thing i wanted was to be responsible for making either of my brothers miserable did geography really matter fine i'll go but i'm not going to promise anything will change i've been in rehab before as you can see i failed do it because somewhere deep inside that selfish prick exterior you still give a damn about me and micah julian suggested irritably prob bomb was actually did care about him and my elder brother but all i wanted was for them to just go make themselves happy i didn't want any part of it i was never going to change and they'd eventually both have to accept it i'm doing,0
B00HFA6NNQ,every minute was filled with people on sundays he organized exhibition ball games that brought out the whole town one town resident thought keaton was one of the best shortstops i've seen he could have played big league ball we just loved him because he was full of tricks once he loaded his bat with gunpowder and when the ball came away cross the plate he took a swing of the bat blew up the ball went about a mile and a half in the first week of july keaton's father arrived to play a union officer appearing in cameo bits where a number of celebrities including glen calendar a retired spanish american war hero and winner of the french legion of honor who played the leader of the hijackers according to united artists press release says at one time there are about three thousand people on the payroll while this sounds like an exaggeration there is no doubt that keaton's recreation of the civil war was adding up to a fortune cost of production time was estimated at four hundred dollars an hour by midsummer the picture business was buzzing with rumors that the general's costs had passed a half million dollars and now might even total a million a shocking amount for a comedy word traveled that keaton was completely out of control unable to find a suitable bridge for the height of the film he decided to build one a two hundred and thirteen foot long trestle bridge across culp creek if a river level turned out to be too low he ordered a dam constructed and so it went railroad track laid covered bridges built and burned and rebuilt and then burned again for retakes skank went on the warpath to trying to reign in a runaway production keaton struggling to get the shots he wanted seemed supremely indifferent to skanks concern he had major aggravations of his own from the start the production was plagued by accidents and the field hospital kept humming keaton himself was knocked unconscious when he stood too close to a firing cannon and assistant director harry barnes was shot in the face with a blank charge one of the train wheels ran over a brakeman foot which led to a negligence complaint and a twenty nine hundred dollar lawsuit the greatest problem was fires started by the movie locomotives they were equipped with safety devices but even so sparks from the wood-burning trains set farmers haystacks ablaze and the business office wound up paying twenty five dollars in damages for each stack soon there were dozens of forest fires at least one of them raging out of control near culp creek and each time a fire broke out production stopped while the moviemakers rushed to douse the blaze getting clear smokeless skies as background became more difficult at last keaton was ready to film his most spectacular scene in which the union spies on the texas chase johnny gray in his recaptured general back to the southern headquarters after the general crosses a burning bridge the texas follows but the bridge collapses and the spy train flips over into this dream during the filming of this spectacular scene on friday july twenty third cottage grove shut down as businesses closed their stores and declared a holiday in the hot sun an estimated crowd of three to four thousand assembled the scene was scheduled for eleven a m six cameras were in position when keaton changed his mind and ordered them moved the crashed train then practised several runs across the trestle while the specifics were worked out by the cameramen and an explosives expert there would be no second takes it was three pm when keaton finally gave the signal the engineer who started the texas rolling leapt down leaving behind a dummy at the throttle the timbers of the bridge had been partly sawed and when the dynamite charge went off the bridge snapped in half the engine dropped into a twisted steaming pile in the river because the dummy look so life-like spectators began screaming the crash set off the train whistle which continued to screech afterward keaton posed for still photos standing on the wreckage he was as happy as a kid reported the cottage grove sentinel the train crash cost came to forty two thousand dollars one point seven million at nineteen ninety five price levels making it the most expensive single shot in all of silent films that figure did not include disposal of the wreckage not until world war two with the texas' rusty carcass be salvaged for scrap metal over the weekend keaton filmed battle scenes that would be compared to matthew brady's civil war photographs in a belated effort to save money he used his oregon guardsmen for both union and confederate soldiers and put them in blue uniforms and bring them going from raw right to left and take them out and put them in gray uniforms bring them going from left to right and fought the war,1
B002V9Z63E,paedo a great ship such as intrepid also has the power to educate from her dramatic story our citizens learn the vital lessons of their own history they understand the sacrifices made by their fathers and grandfathers in the most cataclysmic of all wars they grasp how ordinary americans like themselves were sent into the smoke and chaos of battle and rose to greatness achieving a victory that changed the course of humankind intrepid serves as a visible tribute to that greatest generation of heroes intrepid is also a stage from which we honor today's heroes there is no better place than on the decks of this veteran warship to salute our present generation of soldiers sailors airmen marines and coast guardsmen those brave americans who risk everything on our behalf intrepid stands as a living connection between our heroes of the past and those as of the present it is also the namesake of the world's most technologically advanced rehabilitation center for amputees in burn victims the center for the intrepid made possible by the generosity of so many to the intrepid fallen heroes fund and particularly the fisher family helps americans who have sacrificed so much for our sake to have the care they deserve and the comfort of their families as they recover from wounds and rebuild their lives of all intrepid submissions perhaps her most important is to inspire our heroes of tomorrow our nation's future is bright and boundless but not guaranteed only through the heroic efforts of a new generation of americans will our liberty and ideals be preserved the u s s intrepid and her educational programs present a powerful and ten terrible representation of that age old virtue love of country pride in america i urge you to listen to this story of the magnificent intrepid and then armed with the knowledge of her glorious past take the opportunity to visit her in person let yourself be immersed in the sights and sounds and feel of history the story the intrepid is a classic american saga long may she serve as a symbol of our country's greatness john mccain prologue leviathans october twenty fourth nineteen forty four there were huge beautiful and utterly terrifying lieutenant j g max adam stared at the apparitions beneath him he had heard of such warships but nothing in his imagination prepared him for this adams was gazing down at the two mightiest battleships ever to sail the oceans their names were yamato and musashi there were sister ships and each was carving along white wake across the civilian sea adams was a hell diver pilot and bombing squadron eighteen based aboard uss intrepid he and his radio man cornelius clark escorted by a pair of hellcat fighters had been searching the inland sea at the southern end of mindoro an island in the eastern philippines clarke had picked up a surface radar contact bearing one ninety degrees twenty five miles adams flew over to check it out the night before a pair of us submarines and encountered a column of japanese warships passing through the narrow palawan strait headed for the philippines the submarines report was flashed to the bridge of uss new jersey flagship of admiral william f bull halsey holes he commanded the third fleet and armada of more than two hundred warships including the aircraft carrier intrepid wolsey was responsible for protecting general douglas macarthur's one hundred and twenty five thousand troops who had just landed on the southern shore of lady island halls he needed more information how many japanese ships what size where were they going why why at oh six hundred twenty four search planes took off from intrepid they were divided into teams each assigned a different sector in the general area where the submarines had spotted the task force at a few minutes past eight hundred max adams and his flight spotted the japanese task force his report was relayed by another intrepid hell diver pilot stationed halfway between atoms and the new jersey two hundred and fifty miles away the japanese force amounted to twenty eight warships including five battleships aboard new jersey the news had a galvanising effect has he no longer had any doubt about japanese intentions a powerful enemy fleet was heading for laity where macarthur's landing forces were still digging in have houses for carrier task groups only one task group thirty eight point two was within range of the japanese force and of the task group only one fleet carrier was available for immediate action uss intrepid as he wasted no time at all eight thirty seven he grabbed the tbs talk between ships videophone and issued a command that become part of us navy legend strike repeat strike good luck it was a perfect day for bombing the morning clouds were dissipating the ocean was,0
B00A42XNAI,that you are going to pinkerton i told you several weeks ago that i was going the rabbi remarked oh i knew you were going to hold sabbath services for some hillel group but i didn't realize you were going to mass state and pinkerton it just goes to show you what a small world it is my steward is there oh really i didn't know that look i thought maybe you'd say hello for us and but of course mr garfinkel i'm sure he'll come to your service but just in case he gets tied up maybe if you took his phone number of course just a minute let me get a piece of paper he jotted down the number it's a dormitory so if he's not there you can leave a message i understand if you call him when you get in maybe he could show you around the campus that's an idea he was aware of a voice in the background and garfinkle said just a minute rabbi then after an interval of muffled sounds through the covered receiver of course he may have a class in the afternoon or having some studying to do the rabbi smiled to himself mrs garfinkel must have pointed out that their son might not like the idea of being saddled with the rabbi and his family for the afternoon that's all right we'll probably be pretty tired after our trip and will want to rest up well at a thought anyway when are you coming back rabbi saturday night right after have dollar really goldfinger sounded surprised i thought stewart said he sounded his hearty self again well anyway it just occurred to me yes the rabbi felt sure that he was now to hear the real reason for the call if you've got room in your car if it's not crowding you are inconveniencing you in any way you see stewart will be coming home for passover and they've got a week's vacation that i could give him a lift back only if it wouldn't be any trouble to you i'd be very happy to mister garfinkel he had no sooner hung up when there was a rap on the door and without waiting to be invited in came morton brooks the principal of the religious school he was a bouncy youngish man of forty with a kind of theatrical flamboyance about him thank god i caught you before your left when i got the call i came right over what it happened arlene feldman broke out with measles the doctor was over last night but mrs feldman didn't think to notify me until this morning he sounded betrayed eileen fell burgh brooks nervously fingered the long strands of hair that he had carefully combed to cover an incipient bald spot you know eileen felled burgh the little girl from the first grade who supposed to say the four questions in english at the seder oh harry failed berg's child well that's all right the rabbi was considerably relieved for a moment he had thought the principal was concerned about a possible epidemic the haggadah were using have the english translation on the opposite page or i suppose the little boy what's his name jeffrey blumenthal i'm sure jeffrey can give the translation after he read it in the hebrew impossible rabbi you mean he doesn't know what the hebrew means of course he knows said brooks indignantly but there's a big difference between reading and being able to recite it without adequate rehearsal but even if there were time to coach him properly it's still him possible in fact it would be adding insult to injury to let him have both parts that failed briggs would never forgive me and they'd talk about it to their friends and they include the paths and the idle stones i assure you rabbi we'd never hear the end of it i see and jeffery is a blumenthal of course friends of the garfinkel is the epstein's and the brennan's their cousins of the brennan's in fact oh come on morton isn't that rather silly not at all said the principal gravely believe me rabbi this is my third school and i know how these things work if you don't mind my saying so i think you would be wise to pay a little more attention to the politics in the congregation you attend the board meetings regular early but the important developments take place in the school that's where it really shows up in the religious school the rabbi made no attempt to hide his amusement of course the high holidays are once a year and the lesser holidays if they fall during the middle of the week we don't get more than seventy five attending services like on friday nights but the school the kids go three times a week and they report anything that happens the minute they get home you know how we'd use feel about our kids any little slight or fancied unfairness you'd think from the way the parents carry on it was a pogrom the rabbi smiled so what do you wanted,0
B00BG9T9OM,i have always been a child of summer while others prefer to ski and ice skate my pleasure is to swim and garden the house i inherited from aunt meg is a stone's throw from the long island sound and since moving in i've spent many wonderful hours on the little cove nearby both in and out of the water but even though we have a big backyard and a wonderful beach we jumped at the invitation that dropped in our laps one fine spring day chris my friend and neighbor melanie gross said over the telephone that morning something's come up and helen i can't use my uncle's house on fire island the end of august do you think you and jack and little eddie would like to go in our place the first thing out of my mouth was fire island that's somewhere off long island isn't it,0
B016J85TCA,dark space stretched endlessly sparked with stars and the distant shapes of galaxies a glittering explosion of light showered past as i plunged through a veil of asteroids i reached out and flew faster i could feel the immense openness feel the windless speed as my body sliced darkness and my arms embraced it her streak of pale silver shaw passed then another i grasped the next tucked and swung as the clear luma flex bar absorbed the impact flung me around it and added it's spring as i opened out again and flew backward and up for the bar above it i caught it behind my head swung back changed my grip he swung forward and kept around and onto it another swing and i was poised legs taut toward the ceiling as a spiral galaxies swirled across my vision on one of the surrounding vid screens it shrank then exploded into racing stars that transformed up to down and then to no direction at all as i swung again gathering momentum and dropping fast to fling myself through the bars i was past the slow warm up past the stage where hands stung with a slap of the bars muscles and arm strain for the pole legs tensed and struck momentum from the limber luma flex lung strain for air minds scramble old and quick calculations of angles and grips now i was only a feverish exalted rhythm another particle flung through space by random forces but caught in the fierce joy of it my body gripping and flexing the bars springing off one to spin around another was only the engine dry driving the surge of space around me it twirled and spun and the stars swept through me with their silent music i was the music i was the center and i was flying another bright sun flaring among the brilliant bits applied in their fathomless depths i was a shrill alarm rip the silence a harsh red light flashed on and off off rhythm i caught the next bar just a miller late and wrenched my shoulder swinging around it damn i lowered myself in careful swings over the last two to drop onto the resilient floor i worked my shoulder to loosen it up and threw a robe over my sweat soaked micro slick i tore off my palm grips hit the kill switch on the doorbell and tap the button beneath it be right with you slinging a towel around my neck i pass through the opening his of the membrane into my office and sick cured the door with a code number i reached across my desk console to hastily blank out the landscape i'd programmed on the window bed restless wind swirled wheat stalks and distant hills faded into standard light patterns come in the front door locks deactivated just as i noticed the letter actually written by hand and on paper still lying open on my desktop i quickly swept it into a drawer or despite myself glancing again at the graceful looping script such a terribly long time i've arranged for an enclave visit and a host if you would only please come damn i slammed the door and looked up at my visitor he was unremarkable enough pause zing in the doorway to eyeball the office though his dark blue unis suit was definitely on the conservative side for the casino managers who generally sought my services in designing new games or modifications i punched up my calendar and the console screen scrolled as his eyes tracked across the plain desk this subdued resin lay floor and the three loungers around the altar and dispenser standard stuff except for the skin of the big freckled cat stretched on one wall which usually got some sort of revealing reaction the man's squarish face didn't alter beneath his top knot of graying hair he turned back to me his eyes running coolly over my grubby robe,0
B004A9PPI4,once they went to a party with daddy is shakespeare and mummy as elizabeth the first and she made the most incredible dress for the queen they were also in a film about dick turbans ride to york and i still have the picture of the two of them on the stairs at home a man called wilson who taught me to row ride was in the film with them and he left us a box of costumes from it with various bodices and skirts mummy could whip up anything and after i'd seen the laurence olivier film of henry the fifth i longed to go to a fancy dress party as the princess of france so she made me the most beautiful dress with cotton wool all round the sleeve marked like ermin i made the head dress that i had seen rennie ashes and wearing with a piece of netting round my head and a ruler through the top it looked absolutely terrific it never crossed my mind that one day i would play that part on stage over the years there were all sorts of things that had just got put in the ottoman which we were always digging through i just thought that all families got dressed up like that when the settlement players did christopher fries the firstborn i played choose ret the pharaoh's daughter christopher became a great friend years later am i rather regret that that is the only time i've ever acted in one of his plays when i was at clifton preparatory school we did a nativity play and i was told i was to play a fairy which i was quite cross about because i knew the nativity story did not involve fairies i also played a snail once and alice in alice in wonderland my brothers peter and jeffrey who were quite a bit older than me appeared in school productions at st peter's in york which is one of the oldest schools in the country in shaw's caesar and cleopatra peter played caesar and jeff was cleopatra i saw jeff as kate in the taming of the shrew and cassius in julius caesar and peter as duncan in macbeth i thought it was very racy to spin round on the piano stool at home and say what bloody man is that that was all i remembered of the play but i did say that rather a lot because of the age gap between us i was of course into to bed much earlier than the boys and i remember so well going to bed and hearing them playing cricket in the garden and hearing all that life going on outside i simply couldn't bear it and it's still like that i don't like missing anything even today i hate to be in bed and hear people talking downstairs because i'm far too nosy i have to know what they are on about our house was in an area called york without because it was outside the city walls we had a long straight strip of garden with a few apple trees we couldn't grow very much apart from some lovely lilies of the valley and a few roses and we used to rake the pairs of the tree next door at the end of the garden was an old barn and owls used to live in there when the boys had friends round playing cricket they were always knocking the ball over into miss latham biz garden and she would never give the ball back however much we asked for it one day jeff found a rat in the barn and they did it all up and gave it to me to take round and pushed through her door daddy heard about it and told us all off my first school miss me bs was just up the road from my brother's school st peter's so when i finished for the day i used to go and sit on the wall and watch the boys playing games waiting for my mother to come and take us home when i went to the mt school in the city there were no such things as day girls so i had to be a border all the time but i didn't mind at all really we were allowed home at weekends for just a day but not to sleep when games were cancelled we had to go on what was called a wet walk all sorts of different walks that we had to do so i used to go out of school ring up home and they would come and fetch us we would have a huge t then mummy would waters in the garden with a watering can drop us at a corner near school and we trudged back soaked to the skin i don't think we were ever caught out the first play i saw at the mount was julius caesar with lots of big girls in bigger togas i thought that it was not at all a good play to do and it is the one roman play i have fought shy of ever since but it was there that i first played titania in a midsummer night's dream a role i returned to with the rsc and nineteen sixty two for hp peter hall and again in two thousand and ten at his request at the kingston rose theatre the teacher who had the most influence on me had been known as joy harvey when she'd worked with john gielgud but at school she was called mrs macdonald her marriage had broken up but after i left she wrote me the most lovely letter saying that she was standing on york station when suddenly her husband appeared and they had got together again years after their breakup she seemed to me quite dissipated she used to drink and smoke like a chimney,1
B0036QWS8C,the king prawns are almost too good for sweet and sour freshly caught in the yellow sea that morning they sit beautifully on an equally beautiful bone china plate amid the symphony of chopping chatting and the clattering of pans and walks comes the scent of fresh coriander toasted chili and a mixture of ginger spring onion and garlic the star a nice walk through from a pot of mouthwatering tender beef from the cattle bred on the lush steps of inner mongolia this is one of the very few birthday celebrations we have had for my mother soon to be eighty in fact we have only started to celebrate her birthday recently my lasting memory of a birthday celebration when my sisters and i were young was for the birthday girl to have two eggs and the other siblings to have one each in mailings case as her birthday falls in july she was able to have two juicy peaches instead of eggs mei ling a borne fruit lover aitor peaches avidly but was very careful not to waste any her bright almond shaped eyes sometimes betrayed a little guilt as she spotted me watching her eating her second peach have a small bite she would offer holding her peach close to my mouth with an air of indulgence from and elder sibling who would proudly tell everybody she was not just one year older but one and a half years older than me embarrassed but very tempted i would take a small bite just a little in front of her two fingers that were holding the peach tight the unspoken line that i should not pass my mother often skipped the eggs and the peaches in the same way that she skipped her birthday not that she was not fond of such treats for eggs and peaches were treats when i was young nor that she could not bear the thought of her advancing years she simply wanted to save the eggs and peaches for us her brood of four daughters,1
B002V8LDE6,that divided and delineated the united states the epitome of the historian he had in mind was professor hermann von holst who earlier that year had published the seventh and final volume of his monumental work the constitutional and political history of the united states in his history holst a concentrated upon the powers contained within state and national frontiers arguing that the unique character of the united states emerged from the bitter fight for constitutional dominance between state and federal governments it was this perspective on american history that the article in the aegis attacked it condemned the attention paid to state boundaries and to the sectional lines of north and south and argued that the united states owed it's unique character to the influence of another less formal frontier the line of settlement that stretched along the western border like a chord of union seven months later on july twelfth eighteen ninety three the writer frederick jackson turner professor of history at the university of wisconsin presented his thesis to a wider audience the american historical association in chicago under a title that was to become famous the significance of the frontier in american history the san isidro crossing represents everything that turner set out to bury the american frontier is sharply distinguished from the european frontier a fortified boundary line running through dense populations he insisted the most signify second thing about the american frontier is that it lies at the hither edge of free land it was here that the american character was formed turner argued whatever their national origin the settlers became infected with the frontier spirit that restless nervous energy that dominant individualism working for good and for evil and withal all that buoyancy and exuberance which comes with freedom and thereby acquired a common identity in short it was in the crucible of the frontier that the immigrants were americanized for more than a century turner's thesis has loomed over the history of the western united states like a battle-scarred colossus it has been repeatedly assaulted by professional historians for the way that it airbrushes the native american experience out of the records leaves unexamined the contributions of women and frontier communities like the germans and mormons and fails to explain why similar our experiences on other nineteenth century frontiers in siberia australia southern africa argentina and canada conspicuously failed to americanize those pioneers but how ever much it is battered turner's argument has refused to fall down if only because the opening up of the west did profoundly affect the rest of the country and did call forth a specifically american response in popular consciousness therefore turner's frontier has until now remained unchallenged the term continues to be automatically attached to such boundless areas as outer space the internet or intellectual property implying that here are fresh and unlimited opportunities particularly suited to exploitation by american enterprise and adaptability the spirit it engendered remains the default explanation for what makes america different from the rest of the world in the era of terrorism and mass immigration however a seismic shift is clearly taking place it is the older meaning of from tear that draws public attention the line that delineates an area of sovereignty,0
